timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,label
1772364957584,-1.4320501,-9.760051,0.19605,-0.005225,0.0372625,-0.0103124995,Standing
1772364957603,-1.47,-9.762,0.19395001,-0.005225,0.0372625,-0.0103124995,Standing
1772364957603,-1.485,-9.765,0.21495001,-0.005225,0.0372625,-0.0103124995,Standing
1772364957603,-1.485,-9.765,0.21495001,-0.0031625,0.0361625,-0.0103124995,Standing
1772364957623,-1.52295,-9.7570505,0.22500001,-0.0031625,0.0361625,-0.0103124995,Standing
1772364957623,-1.542,-9.760051,0.25095,-0.0031625,0.0361625,-0.0103124995,Standing
1772364957624,-1.542,-9.760051,0.25095,0.0,0.01595,-0.0050875,Standing
1772364957643,-1.54005,-9.754951,0.24105,0.0,0.01595,-0.0050875,Standing
1772364957643,-1.5490501,-9.75,0.22005,0.0,0.01595,-0.0050875,Standing
1772364957643,-1.5490501,-9.75,0.22005,0.0064625,-0.0064625,2.75E-4,Standing
1772364957662,-1.5130501,-9.7570505,0.18195,0.0064625,-0.0064625,2.75E-4,Standing
1772364957663,-1.4629501,-9.769051,0.16695,0.0064625,-0.0064625,2.75E-4,Standing
1772364957663,-1.4629501,-9.769051,0.16695,0.0064625,-0.0224125,0.0056375,Standing
1772364957682,-1.4269501,-9.781051,0.16005,0.0064625,-0.0224125,0.0056375,Standing
1772364957683,-1.3909501,-9.774,0.15,0.0064625,-0.0224125,0.0056375,Standing
1772364957683,-1.3909501,-9.774,0.15,0.0042625,-0.010725,0.0034375,Standing
1772364957703,-1.386,-9.781051,0.16005,0.0042625,-0.010725,0.0034375,Standing
1772364957703,-1.3939501,-9.781051,0.16995001,0.0042625,-0.010725,0.0034375,Standing
1772364957703,-1.3939501,-9.781051,0.16995001,0.0,0.007425,-0.0028875,Standing
1772364957722,-1.4100001,-9.79605,0.19095,0.0,0.007425,-0.0028875,Standing
1772364957723,-1.4320501,-9.7890005,0.19800001,0.0,0.007425,-0.0028875,Standing
1772364957723,-1.4320501,-9.7890005,0.19800001,-0.0042625,0.0191125,-0.00825,Standing
1772364957742,-1.4419501,-9.7890005,0.201,-0.0042625,0.0191125,-0.00825,Standing
1772364957743,-1.4629501,-9.772051,0.20805001,-0.0042625,0.0191125,-0.00825,Standing
1772364957743,-1.4629501,-9.772051,0.20805001,-0.0042625,0.0169125,-0.0114124995,Standing
1772364957762,-1.485,-9.769051,0.21000001,-0.0042625,0.0169125,-0.0114124995,Standing
1772364957763,-1.4940001,-9.753,0.21300001,-0.0042625,0.0169125,-0.0114124995,Standing
1772364957763,-1.4940001,-9.753,0.21300001,-9.625E-4,0.0169125,-0.0114124995,Standing
1772364957782,-1.5160501,-9.762,0.17400001,-9.625E-4,0.0169125,-0.0114124995,Standing
1772364957783,-1.4970001,-9.765,0.162,-9.625E-4,0.0169125,-0.0114124995,Standing
1772364957783,-1.4970001,-9.765,0.162,-0.0042625,0.007425,-0.00715,Standing
1772364957802,-1.5010501,-9.790951,0.165,-0.0042625,0.007425,-0.00715,Standing
1772364957803,-1.4970001,-9.766951,0.18405001,-0.0042625,0.007425,-0.00715,Standing
1772364957803,-1.4970001,-9.766951,0.18405001,-0.008525,-0.0022,-0.00605,Standing
1772364957822,-1.4820001,-9.762,0.22200002,-0.008525,-0.0022,-0.00605,Standing
1772364957822,-1.5010501,-9.7570505,0.27,-0.008525,-0.0022,-0.00605,Standing
1772364957823,-1.5010501,-9.7570505,0.27,-0.0127875,0.0191125,-0.00935,Standing
1772364957842,-1.5280501,-9.760051,0.30405003,-0.0127875,0.0191125,-0.00935,Standing
1772364957842,-1.53495,-9.7570505,0.31605002,-0.0127875,0.0191125,-0.00935,Standing
1772364957843,-1.53495,-9.7570505,0.31605002,-0.008525,0.04675,-0.0103124995,Standing
1772364957862,-1.54005,-9.766951,0.30105,-0.008525,0.04675,-0.0103124995,Standing
1772364957862,-1.5280501,-9.777,0.282,-0.008525,0.04675,-0.0103124995,Standing
1772364957863,-1.5280501,-9.777,0.282,-0.0031625,0.0532125,-0.00825,Standing
1772364957882,-1.506,-9.772051,0.25095,-0.0031625,0.0532125,-0.00825,Standing
1772364957882,-1.4800501,-9.753,0.23895001,-0.0031625,0.0532125,-0.00825,Standing
1772364957882,-1.4800501,-9.753,0.23895001,-0.0042625,0.045649998,-0.00825,Standing
1772364957902,-1.4629501,-9.729,0.24405001,-0.0042625,0.045649998,-0.00825,Standing
1772364957902,-1.4680501,-9.729,0.24900001,-0.0042625,0.045649998,-0.00825,Standing
1772364957902,-1.4680501,-9.729,0.24900001,-0.006325,0.0435875,-0.0103124995,Standing
1772364957922,-1.4650501,-9.738001,0.25800002,-0.006325,0.0435875,-0.0103124995,Standing
1772364957922,-1.4770501,-9.7570505,0.22905001,-0.006325,0.0435875,-0.0103124995,Standing
1772364957922,-1.4770501,-9.7570505,0.22905001,-0.0020625,0.054175,-0.0103124995,Standing
1772364957942,-1.48695,-9.777,0.21495001,-0.0020625,0.054175,-0.0103124995,Standing
1772364957942,-1.4970001,-9.805051,0.17205001,-0.0020625,0.054175,-0.0103124995,Standing
1772364957942,-1.4970001,-9.805051,0.17205001,-0.0020625,0.047849998,-0.00605,Standing
1772364957961,-1.4629501,-9.7890005,0.15,-0.0020625,0.047849998,-0.00605,Standing
1772364957962,-1.434,-9.781051,0.141,-0.0020625,0.047849998,-0.00605,Standing
1772364957962,-1.434,-9.781051,0.141,-0.0094875,0.0191125,-0.0017875,Standing
1772364957981,-1.3909501,-9.772051,0.16995001,-0.0094875,0.0191125,-0.0017875,Standing
1772364957982,-1.34595,-9.786,0.17400001,-0.0094875,0.0191125,-0.0017875,Standing
1772364957982,-1.34595,-9.786,0.17400001,-0.0116875,-0.0044,-0.0017875,Standing
1772364958001,-1.3410001,-9.802951,0.19605,-0.0116875,-0.0044,-0.0017875,Standing
1772364958002,-1.33605,-9.793051,0.19605,-0.0116875,-0.0044,-0.0017875,Standing
1772364958002,-1.33605,-9.793051,0.19605,-0.0105875,0.006325,-0.0103124995,Standing
1772364958021,-1.33395,-9.786,0.16695,-0.0105875,0.006325,-0.0103124995,Standing
1772364958022,-1.37205,-9.766951,0.162,-0.0105875,0.006325,-0.0103124995,Standing
1772364958022,-1.37205,-9.766951,0.162,-0.0105875,0.0265375,-0.016775,Standing
1772364958041,-1.4130001,-9.784051,0.165,-0.0105875,0.0265375,-0.016775,Standing
1772364958042,-1.4460001,-9.7890005,0.18405001,-0.0105875,0.0265375,-0.016775,Standing
1772364958042,-1.4460001,-9.7890005,0.18405001,-0.0116875,0.01595,-0.017875,Standing
1772364958061,-1.473,-9.772051,0.19395001,-0.0116875,0.01595,-0.017875,Standing
1772364958062,-1.4970001,-9.79605,0.20805001,-0.0116875,0.01595,-0.017875,Standing
1772364958062,-1.4970001,-9.79605,0.20805001,-0.0105875,-0.02145,-0.0114124995,Standing
1772364958081,-1.5010501,-9.7890005,0.20295002,-0.0105875,-0.02145,-0.0114124995,Standing
1772364958082,-1.485,-9.754951,0.17400001,-0.0105875,-0.02145,-0.0114124995,Standing
1772364958082,-1.485,-9.754951,0.17400001,-0.005225,-0.062975,-0.0039875,Standing
1772364958101,-1.4680501,-9.7570505,0.14295001,-0.005225,-0.062975,-0.0039875,Standing
1772364958101,-1.4680501,-9.762,0.13905,-0.005225,-0.062975,-0.0039875,Standing
1772364958102,-1.4680501,-9.762,0.13905,-0.006325,-0.0831875,-0.0017875,Standing
1772364958121,-1.47,-9.766951,0.15,-0.006325,-0.0831875,-0.0017875,Standing
1772364958122,-1.473,-9.748051,0.162,-0.006325,-0.0831875,-0.0017875,Standing
1772364958122,-1.473,-9.748051,0.162,-0.007425,-0.0501875,-0.0028875,Standing
1772364958141,-1.4650501,-9.74295,0.19095,-0.007425,-0.0501875,-0.0028875,Standing
1772364958142,-1.4650501,-9.736051,0.21000001,-0.007425,-0.0501875,-0.0028875,Standing
1772364958142,-1.4650501,-9.736051,0.21000001,-0.007425,-0.012925,-0.0039875,Standing
1772364958161,-1.4440501,-9.73095,0.21300001,-0.007425,-0.012925,-0.0039875,Standing
1772364958161,-1.42005,-9.7240505,0.21300001,-0.007425,-0.012925,-0.0039875,Standing
1772364958162,-1.42005,-9.7240505,0.21300001,-0.005225,-0.011825,-0.0017875,Standing
1772364958180,-1.41495,-9.760051,0.21300001,-0.005225,-0.011825,-0.0017875,Standing
1772364958181,-1.4130001,-9.790951,0.21000001,-0.005225,-0.011825,-0.0017875,Standing
1772364958181,-1.4130001,-9.790951,0.21000001,0.0,-0.0394625,-8.25E-4,Standing
1772364958200,-1.4269501,-9.784051,0.19800001,0.0,-0.0394625,-8.25E-4,Standing
1772364958201,-1.4269501,-9.801001,0.177,0.0,-0.0394625,-8.25E-4,Standing
1772364958201,-1.4269501,-9.801001,0.177,0.0075625,-0.0661375,0.001375,Standing
1772364958221,-1.422,-9.793051,0.13095,0.0075625,-0.0661375,0.001375,Standing
1772364958221,-1.401,-9.801001,0.09105001,0.0075625,-0.0661375,0.001375,Standing
1772364958221,-1.401,-9.801001,0.09105001,0.008525,-0.0746625,-8.25E-4,Standing
1772364958241,-1.3789501,-9.814951,0.060000002,0.008525,-0.0746625,-8.25E-4,Standing
1772364958241,-1.3740001,-9.84105,0.033,0.008525,-0.0746625,-8.25E-4,Standing
1772364958241,-1.3740001,-9.84105,0.033,0.0011,-0.0650375,-0.00605,Standing
1772364958261,-1.401,-9.823951,0.0139500005,0.0011,-0.0650375,-0.00605,Standing
1772364958261,-1.3939501,-9.7890005,0.009000001,0.0011,-0.0650375,-0.00605,Standing
1772364958261,-1.3939501,-9.7890005,0.009000001,-0.008525,-0.0394625,-0.00935,Standing
1772364958280,-1.3980001,-9.784051,0.00405,-0.008525,-0.0394625,-0.00935,Standing
1772364958281,-1.3960501,-9.7890005,0.021000002,-0.008525,-0.0394625,-0.00935,Standing
1772364958281,-1.3960501,-9.7890005,0.021000002,-0.0202125,-0.02035,-0.00825,Standing
1772364958301,-1.3740001,-9.786,0.061950002,-0.0202125,-0.02035,-0.00825,Standing
1772364958301,-1.38195,-9.786,0.07395,-0.0202125,-0.02035,-0.00825,Standing
1772364958301,-1.38195,-9.786,0.07395,-0.025575,-0.02145,-0.00715,Standing
1772364958320,-1.3789501,-9.80805,0.124050006,-0.025575,-0.02145,-0.00715,Standing
1772364958321,-1.3789501,-9.813001,0.112050004,-0.025575,-0.02145,-0.00715,Standing
1772364958321,-1.3789501,-9.813001,0.112050004,-0.01705,-0.0501875,-0.0039875,Standing
1772364958340,-1.3630501,-9.801001,0.08595,-0.01705,-0.0501875,-0.0039875,Standing
1772364958341,-1.3549501,-9.801001,0.043050002,-0.01705,-0.0501875,-0.0039875,Standing
1772364958341,-1.3549501,-9.801001,0.043050002,-0.0020625,-0.100237496,-0.0050875,Standing
1772364958360,-1.31505,-9.8220005,-0.028050002,-0.0020625,-0.100237496,-0.0050875,Standing
1772364958360,-1.2859501,-9.84405,-0.08295,-0.0020625,-0.100237496,-0.0050875,Standing
1772364958361,-1.2859501,-9.84405,-0.08295,-0.0031625,-0.1406625,-0.0028875,Standing
1772364958380,-1.2550501,-9.846001,-0.126,-0.0031625,-0.1406625,-0.0028875,Standing
1772364958381,-1.2210001,-9.846001,-0.10695001,-0.0031625,-0.1406625,-0.0028875,Standing
1772364958381,-1.2210001,-9.846001,-0.10695001,-0.022275,-0.1610125,-0.0017875,Standing
1772364958400,-1.17795,-9.84105,-0.08595,-0.022275,-0.1610125,-0.0017875,Standing
1772364958400,-1.1230501,-9.8220005,-0.01905,-0.022275,-0.1610125,-0.0017875,Standing
1772364958401,-1.1230501,-9.8220005,-0.01905,-0.039325,-0.1428625,-0.00715,Standing
1772364958420,-1.06095,-9.802951,0.069000006,-0.039325,-0.1428625,-0.00715,Standing
1772364958420,-1.0320001,-9.79605,0.15,-0.039325,-0.1428625,-0.00715,Standing
1772364958421,-1.0320001,-9.79605,0.15,-0.041525,-0.08855,-0.0284625,Standing
1772364958440,-1.03005,-9.762,0.23400001,-0.041525,-0.08855,-0.0284625,Standing
1772364958440,-1.0489501,-9.748051,0.30105,-0.041525,-0.08855,-0.0284625,Standing
1772364958441,-1.0489501,-9.748051,0.30105,-0.039325,-0.0064625,-0.0561,Standing
1772364958460,-1.1040001,-9.772051,0.33705002,-0.039325,-0.0064625,-0.0561,Standing
1772364958460,-1.18305,-9.798,0.37305,-0.039325,-0.0064625,-0.0561,Standing
1772364958461,-1.18305,-9.798,0.37305,-0.0202125,0.045649998,-0.0807125,Standing
1772364958480,-1.23105,-9.7570505,0.38295,-0.0202125,0.045649998,-0.0807125,Standing
1772364958480,-1.28805,-9.702001,0.37995002,-0.0202125,0.045649998,-0.0807125,Standing
1772364958481,-1.28805,-9.702001,0.37995002,0.0,0.08305,-0.0924,Standing
1772364958500,-1.3429501,-9.666,0.40695003,0.0,0.08305,-0.0924,Standing
1772364958500,-1.4440501,-9.65205,0.43305,0.0,0.08305,-0.0924,Standing
1772364958500,-1.4440501,-9.65205,0.43305,-9.625E-4,0.1309,-0.100925,Standing
1772364958523,-1.5520501,-9.69495,0.43995002,-9.625E-4,0.1309,-0.100925,Standing
1772364958524,-1.6669501,-9.75,0.402,-9.625E-4,0.1309,-0.100925,Standing
1772364958524,-1.6669501,-9.75,0.402,0.0127875,0.1181125,-0.091299996,Standing
1772364958550,-1.743,-9.781051,0.34695002,0.0127875,0.1181125,-0.091299996,Standing
1772364958551,-1.7910001,-9.786,0.282,0.0127875,0.1181125,-0.091299996,Standing
1772364958551,-1.7910001,-9.786,0.282,0.0372625,0.0031625,-0.0583,Standing
1772364958560,-1.8199501,-9.762,0.23400001,0.0372625,0.0031625,-0.0583,Standing
1772364958560,-1.8199501,-9.74505,0.19605,0.0372625,0.0031625,-0.0583,Standing
1772364958560,-1.8199501,-9.74505,0.19605,0.0320375,-0.12045,-0.0231,Standing
1772364958580,-1.79805,-9.741,0.19800001,0.0320375,-0.12045,-0.0231,Standing
1772364958580,-1.746,-9.741,0.21000001,0.0320375,-0.12045,-0.0231,Standing
1772364958580,-1.746,-9.741,0.21000001,0.0127875,-0.1694,0.0045375,Standing
1772364958599,-1.67595,-9.736051,0.23700002,0.0127875,-0.1694,0.0045375,Standing
1772364958599,-1.6159501,-9.73305,0.273,0.0127875,-0.1694,0.0045375,Standing
1772364958599,-1.6159501,-9.73305,0.273,0.0042625,-0.1247125,0.015262499,Standing
1772364958619,-1.55595,-9.748051,0.30600002,0.0042625,-0.1247125,0.015262499,Standing
1772364958619,-1.5010501,-9.760051,0.28905,0.0042625,-0.1247125,0.015262499,Standing
1772364958619,-1.5010501,-9.760051,0.28905,0.0011,-0.02035,0.015262499,Standing
1772364958639,-1.4800501,-9.801001,0.28500003,0.0011,-0.02035,0.015262499,Standing
1772364958639,-1.4940001,-9.817051,0.273,0.0011,-0.02035,0.015262499,Standing
1772364958640,-1.4940001,-9.817051,0.273,-0.0127875,0.08085,0.0056375,Standing
1772364958659,-1.5160501,-9.813001,0.27705002,-0.0127875,0.08085,0.0056375,Standing
1772364958659,-1.5520501,-9.80805,0.273,-0.0127875,0.08085,0.0056375,Standing
1772364958660,-1.5520501,-9.80805,0.273,-0.0308,0.1181125,-0.0050875,Standing
1772364958679,-1.5949501,-9.790951,0.29895002,-0.0308,0.1181125,-0.0050875,Standing
1772364958679,-1.6189501,-9.777,0.33495003,-0.0308,0.1181125,-0.0050875,Standing
1772364958679,-1.6189501,-9.777,0.33495003,-0.0341,0.106425,-0.00605,Standing
1772364958699,-1.6189501,-9.766951,0.34695002,-0.0341,0.106425,-0.00605,Standing
1772364958699,-1.59195,-9.769051,0.34695002,-0.0341,0.106425,-0.00605,Standing
1772364958699,-1.59195,-9.769051,0.34695002,-0.0191125,0.0968,-8.25E-4,Standing
1772364958719,-1.52295,-9.721951,0.29895002,-0.0191125,0.0968,-8.25E-4,Standing
1772364958719,-1.4580001,-9.69495,0.27,-0.0191125,0.0968,-8.25E-4,Standing
1772364958719,-1.4580001,-9.69495,0.27,-0.0116875,0.089375,0.011,Standing
1772364958739,-1.3980001,-9.68595,0.24900001,-0.0116875,0.089375,0.011,Standing
1772364958739,-1.3429501,-9.714001,0.24405001,-0.0116875,0.089375,0.011,Standing
1772364958739,-1.3429501,-9.714001,0.24405001,-0.0127875,0.07975,0.02475,Standing
1772364958759,-1.2930001,-9.73095,0.23700002,-0.0127875,0.07975,0.02475,Standing
1772364958759,-1.233,-9.741,0.24105,-0.0127875,0.07975,0.02475,Standing
1772364958759,-1.233,-9.741,0.24105,-0.006325,0.0638,0.035475,Standing
1772364958779,-1.18095,-9.754951,0.201,-0.006325,0.0638,0.035475,Standing
1772364958779,-1.1209501,-9.772051,0.12900001,-0.006325,0.0638,0.035475,Standing
1772364958779,-1.1209501,-9.772051,0.12900001,0.0149875,0.01595,0.0418,Standing
1772364958799,-1.05795,-9.83895,0.055050004,0.0149875,0.01595,0.0418,Standing
1772364958799,-0.984,-9.86295,-0.00405,0.0149875,0.01595,0.0418,Standing
1772364958799,-0.984,-9.86295,-0.00405,0.027775,-0.054449998,0.0386375,Standing
1772364958818,-0.93600005,-9.906,-0.045,0.027775,-0.054449998,0.0386375,Standing
1772364958818,-0.92700005,-9.913051,-0.07395,0.027775,-0.054449998,0.0386375,Standing
1772364958819,-0.92700005,-9.913051,-0.07395,0.01705,-0.110825,0.02585,Standing
1772364958838,-0.92700005,-9.915001,-0.097950004,0.01705,-0.110825,0.02585,Standing
1772364958838,-0.95505005,-9.925051,-0.12105001,0.01705,-0.110825,0.02585,Standing
1772364958838,-0.95505005,-9.925051,-0.12105001,-0.0020625,-0.128975,0.0056375,Standing
1772364958858,-0.99405,-9.937051,-0.126,-0.0020625,-0.128975,0.0056375,Standing
1772364958859,-1.0390501,-9.90795,-0.12105001,-0.0020625,-0.128975,0.0056375,Standing
1772364958859,-1.0390501,-9.90795,-0.12105001,-0.01705,-0.1087625,-0.017875,Standing
1772364958879,-1.11105,-9.87495,-0.117000006,-0.01705,-0.1087625,-0.017875,Standing
1772364958879,-1.21905,-9.84405,-0.08295,-0.01705,-0.1087625,-0.017875,Standing
1772364958879,-1.21905,-9.84405,-0.08295,-0.0341,-0.0427625,-0.04235,Standing
1772364958899,-1.3410001,-9.814951,-0.03795,-0.0341,-0.0427625,-0.04235,Standing
1772364958899,-1.4610001,-9.793051,0.036000002,-0.0341,-0.0427625,-0.04235,Standing
1772364958899,-1.4610001,-9.793051,0.036000002,-0.0543125,0.0446875,-0.0551375,Standing
1772364958918,-1.57305,-9.790951,0.10005,-0.0543125,0.0446875,-0.0551375,Standing
1772364958918,-1.659,-9.802951,0.16695,-0.0543125,0.0446875,-0.0551375,Standing
1772364958919,-1.659,-9.802951,0.16695,-0.066,0.090475,-0.0583,Standing
1772364958938,-1.746,-9.83205,0.22005,-0.066,0.090475,-0.0583,Standing
1772364958938,-1.79805,-9.82905,0.282,-0.066,0.090475,-0.0583,Standing
1772364958939,-1.79805,-9.82905,0.282,-0.0617375,0.0840125,-0.048675,Standing
1772364958958,-1.81305,-9.793051,0.31095,-0.0617375,0.0840125,-0.048675,Standing
1772364958958,-1.79295,-9.741,0.37995002,-0.0617375,0.0840125,-0.048675,Standing
1772364958958,-1.79295,-9.741,0.37995002,-0.058575,0.0873125,-0.0380875,Standing
1772364958978,-1.75995,-9.70005,0.46395,-0.058575,0.0873125,-0.0380875,Standing
1772364958978,-1.76205,-9.67605,0.52905005,-0.058575,0.0873125,-0.0380875,Standing
1772364958978,-1.76205,-9.67605,0.52905005,-0.0671,0.155375,-0.04015,Standing
1772364958998,-1.7719501,-9.654,0.558,-0.0671,0.155375,-0.04015,Standing
1772364958999,-1.7770501,-9.67395,0.51405,-0.0671,0.155375,-0.04015,Standing
1772364958999,-1.7770501,-9.67395,0.51405,-0.039325,0.2129875,-0.033825,Standing
1772364959018,-1.7310001,-9.68295,0.43995002,-0.039325,0.2129875,-0.033825,Standing
1772364959018,-1.6980001,-9.669001,0.34905002,-0.039325,0.2129875,-0.033825,Standing
1772364959018,-1.6980001,-9.669001,0.34905002,-0.005225,0.198,-0.0125124995,Standing
1772364959038,-1.6189501,-9.68595,0.26505002,-0.005225,0.198,-0.0125124995,Standing
1772364959038,-1.4989501,-9.70695,0.20595,-0.005225,0.198,-0.0125124995,Standing
1772364959038,-1.4989501,-9.70695,0.20595,0.0064625,0.1351625,0.013062499,Standing
1772364959058,-1.3939501,-9.736051,0.165,0.0064625,0.1351625,0.013062499,Standing
1772364959058,-1.2739501,-9.754951,0.12195001,0.0064625,0.1351625,0.013062499,Standing
1772364959058,-1.2739501,-9.754951,0.12195001,0.010725,0.0765875,0.02585,Standing
1772364959077,-1.161,-9.7570505,0.097950004,0.010725,0.0765875,0.02585,Standing
1772364959078,-1.0540501,-9.760051,0.07395,0.010725,0.0765875,0.02585,Standing
1772364959078,-1.0540501,-9.760051,0.07395,0.0149875,0.0669625,0.0290125,Standing
1772364959098,-0.97200006,-9.774,0.052050002,0.0149875,0.0669625,0.0290125,Standing
1772364959098,-0.89295006,-9.786,0.025950002,0.0149875,0.0669625,0.0290125,Standing
1772364959098,-0.89295006,-9.786,0.025950002,0.01705,0.107525,0.019524999,Standing
1772364959117,-0.855,-9.81,-0.016050002,0.01705,0.107525,0.019524999,Standing
1772364959117,-0.82395005,-9.80805,-0.081,0.01705,0.107525,0.019524999,Standing
1772364959118,-0.82395005,-9.80805,-0.081,0.0138875,0.11715,0.002475,Standing
1772364959138,-0.83805007,-9.813001,-0.11400001,0.0138875,0.11715,0.002475,Standing
1772364959138,-0.89100003,-9.81,-0.094950005,0.0138875,0.11715,0.002475,Standing
1772364959138,-0.89100003,-9.81,-0.094950005,0.0022,0.0776875,-0.013612499,Standing
1772364959157,-0.99600005,-9.81,-0.057000004,0.0022,0.0776875,-0.013612499,Standing
1772364959157,-1.0819501,-9.82695,-0.030000001,0.0022,0.0776875,-0.013612499,Standing
1772364959158,-1.0819501,-9.82695,-0.030000001,-9.625E-4,0.0617375,-0.0262625,Standing
1772364959178,-1.161,-9.84105,0.01905,-9.625E-4,0.0617375,-0.0262625,Standing
1772364959178,-1.2280501,-9.82695,0.043050002,-9.625E-4,0.0617375,-0.0262625,Standing
1772364959178,-1.2280501,-9.82695,0.043050002,0.0033,0.0765875,-0.030524999,Standing
1772364959197,-1.3120501,-9.823951,0.043050002,0.0033,0.0765875,-0.030524999,Standing
1772364959198,-1.389,-9.82005,0.03795,0.0033,0.0765875,-0.030524999,Standing
1772364959198,-1.389,-9.82005,0.03795,0.0053625,0.088275,-0.031625,Standing
1772364959217,-1.45095,-9.82005,0.009000001,0.0053625,0.088275,-0.031625,Standing
1772364959217,-1.5010501,-9.801001,-0.040050004,0.0053625,0.088275,-0.031625,Standing
1772364959218,-1.5010501,-9.801001,-0.040050004,0.0064625,0.054175,-0.0231,Standing
1772364959237,-1.5109501,-9.798,-0.117000006,0.0064625,0.054175,-0.0231,Standing
1772364959237,-1.4970001,-9.80805,-0.15,0.0064625,0.054175,-0.0231,Standing
1772364959237,-1.4970001,-9.80805,-0.15,0.0053625,-0.0246125,2.75E-4,Standing
1772364959257,-1.4490001,-9.805051,-0.17205001,0.0053625,-0.0246125,2.75E-4,Standing
1772364959257,-1.3980001,-9.813001,-0.14505,0.0053625,-0.0246125,2.75E-4,Standing
1772364959257,-1.3980001,-9.813001,-0.14505,-0.0127875,-0.0704,0.013062499,Standing
1772364959277,-1.3270501,-9.79605,-0.08595,-0.0127875,-0.0704,0.013062499,Standing
1772364959277,-1.30005,-9.774,0.0,-0.0127875,-0.0704,0.013062499,Standing
1772364959277,-1.30005,-9.774,0.0,-0.0298375,-0.0427625,0.015262499,Standing
1772364959296,-1.269,-9.769051,0.07095,-0.0298375,-0.0427625,0.015262499,Standing
1772364959297,-1.2550501,-9.7890005,0.112050004,-0.0298375,-0.0427625,0.015262499,Standing
1772364959297,-1.2550501,-9.7890005,0.112050004,-0.0276375,-1.375E-4,0.0088,Standing
1772364959317,-1.22595,-9.81,0.11895001,-0.0276375,-1.375E-4,0.0088,Standing
1772364959317,-1.212,-9.801001,0.124050006,-0.0276375,-1.375E-4,0.0088,Standing
1772364959318,-1.212,-9.801001,0.124050006,-0.01705,0.0031625,-8.25E-4,Standing
1772364959337,-1.21395,-9.777,0.124050006,-0.01705,0.0031625,-8.25E-4,Standing
1772364959337,-1.2360001,-9.74505,0.12705001,-0.01705,0.0031625,-8.25E-4,Standing
1772364959338,-1.2360001,-9.74505,0.12705001,-0.0127875,-0.0246125,-0.00715,Standing
1772364959356,-1.2720001,-9.754951,0.14595,-0.0127875,-0.0246125,-0.00715,Standing
1772364959357,-1.3270501,-9.784051,0.11505,-0.0127875,-0.0246125,-0.00715,Standing
1772364959357,-1.3270501,-9.784051,0.11505,0.0042625,-0.0427625,-0.0103124995,Standing
1772364959376,-1.365,-9.813001,0.049950004,0.0042625,-0.0427625,-0.0103124995,Standing
1772364959377,-1.3960501,-9.813001,-0.03795,0.0042625,-0.0427625,-0.0103124995,Standing
1772364959377,-1.3960501,-9.813001,-0.03795,0.01925,-0.05335,-0.0114124995,Standing
1772364959396,-1.3960501,-9.802951,-0.064050004,0.01925,-0.05335,-0.0114124995,Standing
1772364959397,-1.41795,-9.7890005,-0.07395,0.01925,-0.05335,-0.0114124995,Standing
1772364959397,-1.41795,-9.7890005,-0.07395,0.008525,-0.0427625,-0.00935,Standing
1772364959416,-1.437,-9.805051,-0.078,0.008525,-0.0427625,-0.00935,Standing
1772364959416,-1.4299501,-9.8220005,-0.07395,0.008525,-0.0427625,-0.00935,Standing
1772364959417,-1.4299501,-9.8220005,-0.07395,-0.0105875,-0.010725,-0.0103124995,Standing
1772364959436,-1.4299501,-9.8220005,-0.045,-0.0105875,-0.010725,-0.0103124995,Standing
1772364959437,-1.4080501,-9.82695,-0.028050002,-0.0105875,-0.010725,-0.0103124995,Standing
1772364959437,-1.4080501,-9.82695,-0.028050002,-0.0213125,-1.375E-4,-0.00935,Standing
1772364959456,-1.3789501,-9.802951,0.0139500005,-0.0213125,-1.375E-4,-0.00935,Standing
1772364959456,-1.353,-9.781051,0.069000006,-0.0213125,-1.375E-4,-0.00935,Standing
1772364959456,-1.353,-9.781051,0.069000006,-0.01705,-1.375E-4,-0.00715,Standing
1772364959475,-1.3290001,-9.777,0.079050004,-0.01705,-1.375E-4,-0.00715,Standing
1772364959475,-1.31895,-9.781051,0.081,-0.01705,-1.375E-4,-0.00715,Standing
1772364959476,-1.31895,-9.781051,0.081,-0.007425,0.0105875,-0.00935,Standing
1772364959496,-1.317,-9.79605,0.08595,-0.007425,0.0105875,-0.00935,Standing
1772364959496,-1.31895,-9.79605,0.07395,-0.007425,0.0105875,-0.00935,Standing
1772364959496,-1.31895,-9.79605,0.07395,-0.0042625,0.0169125,-0.013612499,Standing
1772364959516,-1.35105,-9.777,0.079050004,-0.0042625,0.0169125,-0.013612499,Standing
1772364959517,-1.35105,-9.766951,0.079050004,-0.0042625,0.0169125,-0.013612499,Standing
1772364959517,-1.35105,-9.766951,0.079050004,-0.007425,0.0191125,-0.015675,Standing
1772364959558,-1.3630501,-9.74505,0.09105001,-0.007425,0.0191125,-0.015675,Standing
1772364959558,-1.37205,-9.762,0.09105001,-0.007425,0.0191125,-0.015675,Standing
1772364959558,-1.37205,-9.762,0.09105001,-0.008525,0.0308,-0.017875,Standing
1772364959558,-1.3939501,-9.784051,0.081,-0.008525,0.0308,-0.017875,Standing
1772364959558,-1.38405,-9.80805,0.060000002,-0.008525,0.0308,-0.017875,Standing
1772364959558,-1.38405,-9.80805,0.060000002,0.0022,0.039325,-0.016775,Standing
1772364959576,-1.36995,-9.79605,0.049950004,0.0022,0.039325,-0.016775,Standing
